date,day_of_week,pair,orb_time_gmt,orb_time_ist,entry_mode,rr_ratio,expected_wr,direction,orb_high,orb_low,orb_range_pips,entry_time,entry_price,sl_price,tp_price,risk_pips,result,pnl_pips,exit_time,exit_price,exit_reason
2025-10-09,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.39547,1.39496,5.1,2025-10-09 11:30:00,1.39478,1.39567,1.393,8.9,LOSS,-8.9,2025-10-09 13:30:00,1.39567,SL Hit
2025-10-09,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.1621,1.1614,7.0,2025-10-09 11:45:00,1.16118,1.1623,1.15894,11.2,WIN,22.4,2025-10-09 14:15:00,1.1589400000000005,TP Hit
2025-10-10,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.40041,1.39978,6.3,2025-10-10 16:30:00,1.40047,1.39958,1.4027,8.9,LOSS,-8.9,2025-10-10 18:15:00,1.39958,SL Hit
2025-10-13,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.40281,1.4023,5.1,2025-10-13 16:15:00,1.40298,1.4021,1.40562,8.8,WIN,9.2,2025-10-13 23:45:00,1.4039,EOD Close
2025-10-15,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.33656,1.33623,3.3,2025-10-15 15:05:00,1.33703,1.33603,1.34003,10.0,WIN,30.0,2025-10-15 15:40:00,1.3400299999999996,TP Hit
2025-10-16,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.40483,1.40406,7.7,2025-10-16 12:00:00,1.40516,1.40386,1.40776,13.0,LOSS,-13.0,2025-10-16 14:15:00,1.40386,SL Hit
2025-10-16,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.16538,1.16461,7.7,2025-10-16 12:45:00,1.166,1.16441,1.16918,15.9,WIN,31.8,2025-10-16 17:15:00,1.1691799999999999,TP Hit
2025-10-16,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,SHORT,1.34246,1.34222,2.4,2025-10-16 03:55:00,1.34217,1.34266,1.34119,4.9,WIN,9.8,2025-10-16 05:30:00,1.3411900000000003,TP Hit
2025-10-17,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.40465,1.40376,8.9,2025-10-17 16:15:00,1.40343,1.40485,1.39988,14.2,WIN,13.3,2025-10-17 20:45:00,1.4021,EOD Close
2025-10-20,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.40323,1.40283,4.0,2025-10-20 17:45:00,1.40355,1.40263,1.40631,9.2,LOSS,-2.6,2025-10-20 23:45:00,1.40329,EOD Close
2025-10-22,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.33659,1.33536,12.3,2025-10-22 15:15:00,1.33667,1.33516,1.3412,15.1,LOSS,-15.1,2025-10-22 23:45:00,1.3351600000000001,SL Hit
2025-10-23,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,SHORT,1.39985,1.39957,2.8,2025-10-23 11:30:00,1.39954,1.40005,1.39852,5.1,WIN,10.2,2025-10-23 13:45:00,1.39852,TP Hit
