<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.14	17:30:00	1.34366	1.34367	1.34307	1.34329	638	0	0
2026.01.14	17:45:00	1.34330	1.34352	1.34303	1.34318	483	0	0
2026.01.14	18:00:00	1.34317	1.34330	1.34281	1.34288	527	0	0
2026.01.14	18:15:00	1.34287	1.34313	1.34280	1.34300	368	0	0
2026.01.14	18:30:00	1.34300	1.34329	1.34278	1.34289	441	0	0
2026.01.14	18:45:00	1.34289	1.34312	1.34268	1.34272	452	0	0
2026.01.14	19:00:00	1.34271	1.34283	1.34247	1.34271	544	0	0
2026.01.14	19:15:00	1.34274	1.34293	1.34252	1.34257	384	0	0
2026.01.14	19:30:00	1.34257	1.34312	1.34248	1.34302	403	0	0
2026.01.14	19:45:00	1.34302	1.34331	1.34279	1.34311	406	0	0
2026.01.14	20:00:00	1.34312	1.34385	1.34298	1.34368	746	0	0
2026.01.14	20:15:00	1.34368	1.34373	1.34346	1.34358	478	0	0
2026.01.14	20:30:00	1.34359	1.34410	1.34319	1.34322	667	0	0
2026.01.14	20:45:00	1.34321	1.34342	1.34309	1.34327	441	0	0
2026.01.14	21:00:00	1.34329	1.34380	1.34323	1.34356	438	0	0
2026.01.14	21:15:00	1.34356	1.34385	1.34349	1.34356	300	0	0
2026.01.14	21:30:00	1.34359	1.34380	1.34351	1.34379	207	0	0
2026.01.14	21:45:00	1.34379	1.34473	1.34375	1.34438	626	0	0
2026.01.14	22:00:00	1.34439	1.34439	1.34399	1.34414	122	0	27
2026.01.14	22:15:00	1.34413	1.34434	1.34408	1.34429	528	0	33
2026.01.14	22:30:00	1.34428	1.34443	1.34428	1.34438	212	0	32
2026.01.14	22:45:00	1.34440	1.34441	1.34377	1.34377	244	0	14
2026.01.14	23:00:00	1.34397	1.34441	1.34395	1.34408	359	0	0
2026.01.14	23:15:00	1.34407	1.34418	1.34387	1.34394	186	0	0
2026.01.14	23:30:00	1.34394	1.34412	1.34389	1.34411	255	0	0
2026.01.14	23:45:00	1.34411	1.34421	1.34395	1.34401	178	0	0
2026.01.15	00:00:00	1.34401	1.34401	1.34347	1.34357	272	0	0
2026.01.15	00:15:00	1.34357	1.34390	1.34350	1.34352	233	0	0
2026.01.15	00:30:00	1.34352	1.34369	1.34307	1.34342	349	0	0
2026.01.15	00:45:00	1.34342	1.34375	1.34326	1.34374	507	0	0
2026.01.15	01:00:00	1.34372	1.34388	1.34347	1.34351	603	0	0
2026.01.15	01:15:00	1.34348	1.34381	1.34339	1.34358	579	0	0
2026.01.15	01:30:00	1.34357	1.34362	1.34275	1.34348	758	0	0
2026.01.15	01:45:00	1.34347	1.34361	1.34314	1.34354	547	0	0
2026.01.15	02:00:00	1.34353	1.34353	1.34316	1.34346	565	0	0
2026.01.15	02:15:00	1.34346	1.34350	1.34302	1.34303	466	0	0
2026.01.15	02:30:00	1.34304	1.34338	1.34296	1.34318	452	0	0
2026.01.15	02:45:00	1.34318	1.34341	1.34306	1.34330	412	0	0
2026.01.15	03:00:00	1.34334	1.34339	1.34280	1.34281	441	0	0
2026.01.15	03:15:00	1.34281	1.34303	1.34276	1.34298	412	0	0
2026.01.15	03:30:00	1.34299	1.34302	1.34274	1.34301	352	0	0
2026.01.15	03:45:00	1.34301	1.34301	1.34257	1.34275	293	0	0
2026.01.15	04:00:00	1.34278	1.34289	1.34258	1.34260	249	0	0
2026.01.15	04:15:00	1.34260	1.34261	1.34247	1.34253	305	0	0
2026.01.15	04:30:00	1.34250	1.34271	1.34250	1.34260	244	0	0
2026.01.15	04:45:00	1.34262	1.34272	1.34236	1.34242	279	0	0
2026.01.15	05:00:00	1.34239	1.34285	1.34231	1.34277	330	0	0
2026.01.15	05:15:00	1.34277	1.34299	1.34273	1.34292	316	0	0
2026.01.15	05:30:00	1.34295	1.34303	1.34278	1.34301	377	0	0
2026.01.15	05:45:00	1.34299	1.34320	1.34259	1.34272	473	0	0
2026.01.15	06:00:00	1.34271	1.34320	1.34269	1.34283	551	0	0
2026.01.15	06:15:00	1.34282	1.34332	1.34281	1.34317	518	0	0
2026.01.15	06:30:00	1.34318	1.34318	1.34250	1.34254	401	0	0
2026.01.15	06:45:00	1.34251	1.34282	1.34235	1.34279	492	0	0
2026.01.15	07:00:00	1.34280	1.34434	1.34280	1.34352	984	0	0
2026.01.15	07:15:00	1.34349	1.34359	1.34236	1.34289	763	0	0
2026.01.15	07:30:00	1.34289	1.34369	1.34277	1.34359	664	0	0
2026.01.15	07:45:00	1.34361	1.34361	1.34290	1.34346	670	0	0
2026.01.15	08:00:00	1.34343	1.34360	1.34281	1.34302	807	0	0
2026.01.15	08:15:00	1.34302	1.34385	1.34268	1.34376	667	0	0
2026.01.15	08:30:00	1.34376	1.34441	1.34349	1.34383	758	0	0
2026.01.15	08:45:00	1.34383	1.34427	1.34374	1.34386	644	0	0
2026.01.15	09:00:00	1.34388	1.34437	1.34374	1.34398	683	0	0
2026.01.15	09:15:00	1.34397	1.34438	1.34375	1.34380	842	0	0
2026.01.15	09:30:00	1.34383	1.34455	1.34366	1.34418	662	0	0
2026.01.15	09:45:00	1.34419	1.34451	1.34354	1.34371	597	0	0
2026.01.15	10:00:00	1.34373	1.34390	1.34334	1.34347	623	0	0
2026.01.15	10:15:00	1.34348	1.34348	1.34279	1.34287	599	0	0
2026.01.15	10:30:00	1.34287	1.34325	1.34233	1.34249	613	0	0
2026.01.15	10:45:00	1.34249	1.34251	1.34159	1.34202	577	0	0
2026.01.15	11:00:00	1.34206	1.34278	1.34201	1.34256	523	0	0
2026.01.15	11:15:00	1.34257	1.34266	1.34208	1.34226	550	0	0
2026.01.15	11:30:00	1.34226	1.34257	1.34203	1.34216	480	0	0
2026.01.15	11:45:00	1.34216	1.34221	1.34172	1.34187	575	0	0
2026.01.15	12:00:00	1.34183	1.34208	1.34148	1.34161	638	0	0
2026.01.15	12:15:00	1.34160	1.34176	1.34127	1.34160	460	0	0
2026.01.15	12:30:00	1.34160	1.34173	1.34129	1.34137	338	0	0
2026.01.15	12:45:00	1.34136	1.34136	1.34016	1.34040	712	0	0
2026.01.15	13:00:00	1.34037	1.34040	1.33971	1.33990	754	0	0
2026.01.15	13:15:00	1.33990	1.33998	1.33887	1.33908	936	0	0
2026.01.15	13:30:00	1.33905	1.33905	1.33744	1.33790	1319	0	0
2026.01.15	13:45:00	1.33787	1.33804	1.33688	1.33728	1113	0	0
2026.01.15	14:00:00	1.33731	1.33827	1.33681	1.33791	1047	0	0
2026.01.15	14:15:00	1.33788	1.33871	1.33768	1.33821	973	0	0
2026.01.15	14:30:00	1.33822	1.33840	1.33629	1.33661	1213	0	0
2026.01.15	14:45:00	1.33662	1.33736	1.33639	1.33712	1124	0	0
2026.01.15	15:00:00	1.33712	1.33808	1.33701	1.33761	1147	0	0
2026.01.15	15:15:00	1.33760	1.33794	1.33692	1.33740	964	0	0
2026.01.15	15:30:00	1.33738	1.33818	1.33712	1.33810	914	0	0
2026.01.15	15:45:00	1.33810	1.33885	1.33806	1.33860	980	0	0
2026.01.15	16:00:00	1.33859	1.33870	1.33799	1.33862	853	0	0
2026.01.15	16:15:00	1.33867	1.33928	1.33863	1.33897	737	0	0
2026.01.15	16:30:00	1.33894	1.33940	1.33865	1.33889	774	0	0
2026.01.15	16:45:00	1.33888	1.33912	1.33831	1.33849	725	0	0
2026.01.15	17:00:00	1.33849	1.33893	1.33807	1.33892	746	0	0
2026.01.15	17:15:00	1.33893	1.33911	1.33844	1.33907	617	0	0
2026.01.15	17:30:00	1.33909	1.33930	1.33873	1.33888	558	0	0
2026.01.15	17:45:00	1.33888	1.33940	1.33849	1.33877	570	0	0
2026.01.15	18:00:00	1.33878	1.33941	1.33875	1.33915	598	0	0
2026.01.15	18:15:00	1.33912	1.33921	1.33876	1.33918	537	0	0
2026.01.15	18:30:00	1.33919	1.33936	1.33897	1.33931	481	0	0
2026.01.15	18:45:00	1.33931	1.33937	1.33885	1.33917	407	0	0
2026.01.15	19:00:00	1.33916	1.33916	1.33837	1.33887	624	0	0
2026.01.15	19:15:00	1.33888	1.33920	1.33885	1.33892	500	0	0
2026.01.15	19:30:00	1.33891	1.33898	1.33859	1.33874	553	0	0
2026.01.15	19:45:00	1.33871	1.33879	1.33841	1.33858	522	0	0
2026.01.15	20:00:00	1.33861	1.33863	1.33820	1.33822	425	0	0
2026.01.15	20:15:00	1.33822	1.33826	1.33762	1.33777	496	0	0
2026.01.15	20:30:00	1.33777	1.33782	1.33744	1.33763	488	0	0
2026.01.15	20:45:00	1.33763	1.33784	1.33753	1.33758	460	0	0
2026.01.15	21:00:00	1.33755	1.33793	1.33752	1.33776	288	0	0
2026.01.15	21:15:00	1.33774	1.33802	1.33774	1.33795	223	0	0
2026.01.15	21:30:00	1.33798	1.33829	1.33776	1.33796	252	0	0
2026.01.15	21:45:00	1.33792	1.33845	1.33790	1.33820	375	0	0
2026.01.15	22:00:00	1.33821	1.33821	1.33787	1.33791	75	0	6
2026.01.15	22:15:00	1.33793	1.33813	1.33790	1.33808	136	0	11
2026.01.15	22:30:00	1.33808	1.33812	1.33799	1.33801	161	0	2
2026.01.15	22:45:00	1.33801	1.33809	1.33800	1.33803	104	0	2
2026.01.15	23:00:00	1.33805	1.33819	1.33794	1.33795	769	0	0
2026.01.15	23:15:00	1.33794	1.33812	1.33793	1.33797	424	0	0
2026.01.15	23:30:00	1.33797	1.33811	1.33785	1.33807	170	0	0
2026.01.15	23:45:00	1.33806	1.33829	1.33805	1.33812	128	0	0
2026.01.16	00:00:00	1.33811	1.33827	1.33806	1.33820	279	0	0
2026.01.16	00:15:00	1.33821	1.33822	1.33798	1.33806	195	0	0
2026.01.16	00:30:00	1.33805	1.33812	1.33787	1.33790	267	0	0
2026.01.16	00:45:00	1.33788	1.33791	1.33706	1.33767	540	0	0
2026.01.16	01:00:00	1.33766	1.33802	1.33751	1.33800	495	0	0
2026.01.16	01:15:00	1.33800	1.33821	1.33785	1.33812	435	0	0
2026.01.16	01:30:00	1.33809	1.33842	1.33806	1.33809	392	0	0
2026.01.16	01:45:00	1.33809	1.33821	1.33788	1.33798	446	0	0
2026.01.16	02:00:00	1.33795	1.33841	1.33785	1.33820	429	0	0
2026.01.16	02:15:00	1.33820	1.33865	1.33813	1.33848	434	0	0
2026.01.16	02:30:00	1.33848	1.33885	1.33830	1.33873	649	0	0
2026.01.16	02:45:00	1.33875	1.33880	1.33831	1.33842	432	0	0
2026.01.16	03:00:00	1.33842	1.33867	1.33828	1.33851	311	0	0
2026.01.16	03:15:00	1.33851	1.33857	1.33827	1.33847	331	0	0
2026.01.16	03:30:00	1.33847	1.33879	1.33840	1.33877	302	0	0
2026.01.16	03:45:00	1.33877	1.33910	1.33856	1.33908	316	0	0
2026.01.16	04:00:00	1.33906	1.33912	1.33881	1.33888	224	0	0
2026.01.16	04:15:00	1.33888	1.33907	1.33888	1.33902	170	0	0
2026.01.16	04:30:00	1.33902	1.33913	1.33895	1.33897	183	0	0
2026.01.16	04:45:00	1.33897	1.33908	1.33886	1.33890	199	0	0
2026.01.16	05:00:00	1.33890	1.33897	1.33846	1.33859	211	0	0
2026.01.16	05:15:00	1.33859	1.33891	1.33856	1.33873	259	0	0
2026.01.16	05:30:00	1.33873	1.33883	1.33859	1.33862	239	0	0
2026.01.16	05:45:00	1.33862	1.33868	1.33815	1.33831	357	0	0
2026.01.16	06:00:00	1.33830	1.33840	1.33815	1.33826	262	0	0
2026.01.16	06:15:00	1.33826	1.33833	1.33796	1.33820	256	0	0
2026.01.16	06:30:00	1.33820	1.33824	1.33784	1.33788	347	0	0
2026.01.16	06:45:00	1.33787	1.33811	1.33769	1.33806	383	0	0
2026.01.16	07:00:00	1.33804	1.33856	1.33775	1.33850	479	0	0
2026.01.16	07:15:00	1.33850	1.33861	1.33823	1.33858	497	0	0
2026.01.16	07:30:00	1.33857	1.33904	1.33816	1.33902	660	0	0
2026.01.16	07:45:00	1.33905	1.33922	1.33882	1.33907	665	0	0
2026.01.16	08:00:00	1.33908	1.33961	1.33900	1.33930	686	0	0
2026.01.16	08:15:00	1.33930	1.33969	1.33897	1.33908	533	0	0
2026.01.16	08:30:00	1.33908	1.33962	1.33894	1.33927	555	0	0
2026.01.16	08:45:00	1.33927	1.33982	1.33919	1.33932	554	0	0
2026.01.16	09:00:00	1.33931	1.33972	1.33906	1.33961	636	0	0
2026.01.16	09:15:00	1.33961	1.34009	1.33943	1.33981	420	0	0
2026.01.16	09:30:00	1.33982	1.34052	1.33980	1.34041	444	0	0
2026.01.16	09:45:00	1.34041	1.34052	1.33966	1.33970	530	0	0
2026.01.16	10:00:00	1.33970	1.34032	1.33970	1.34021	552	0	0
2026.01.16	10:15:00	1.34020	1.34077	1.33997	1.34072	589	0	0
2026.01.16	10:30:00	1.34075	1.34130	1.34042	1.34106	607	0	0
2026.01.16	10:45:00	1.34105	1.34116	1.34052	1.34057	471	0	0
2026.01.16	11:00:00	1.34059	1.34098	1.34051	1.34086	454	0	0
2026.01.16	11:15:00	1.34087	1.34111	1.34053	1.34058	483	0	0
2026.01.16	11:30:00	1.34058	1.34106	1.34045	1.34099	531	0	0
2026.01.16	11:45:00	1.34099	1.34122	1.34065	1.34075	441	0	0
2026.01.16	12:00:00	1.34073	1.34102	1.34015	1.34035	707	0	0
2026.01.16	12:15:00	1.34035	1.34079	1.34022	1.34038	667	0	0
2026.01.16	12:30:00	1.34037	1.34050	1.33997	1.34039	634	0	0
2026.01.16	12:45:00	1.34038	1.34061	1.33928	1.34001	794	0	0
2026.01.16	13:00:00	1.34003	1.34042	1.33935	1.33939	876	0	0
2026.01.16	13:15:00	1.33939	1.34032	1.33885	1.34032	842	0	0
2026.01.16	13:30:00	1.34034	1.34055	1.33982	1.34046	864	0	0
2026.01.16	13:45:00	1.34047	1.34081	1.34010	1.34035	694	0	0
2026.01.16	14:00:00	1.34034	1.34052	1.33993	1.34042	662	0	0
2026.01.16	14:15:00	1.34039	1.34051	1.33971	1.33996	707	0	0
2026.01.16	14:30:00	1.33998	1.34010	1.33951	1.33965	930	0	0
2026.01.16	14:45:00	1.33967	1.34038	1.33963	1.33982	916	0	0
2026.01.16	15:00:00	1.33979	1.34042	1.33976	1.34018	911	0	0
2026.01.16	15:15:00	1.34018	1.34034	1.33786	1.33823	2764	0	0
2026.01.16	15:30:00	1.33822	1.33830	1.33661	1.33714	1799	0	0
2026.01.16	15:45:00	1.33716	1.33827	1.33714	1.33782	1501	0	0
2026.01.16	16:00:00	1.33784	1.33903	1.33783	1.33887	1084	0	0
2026.01.16	16:15:00	1.33889	1.33889	1.33802	1.33851	985	0	0
2026.01.16	16:30:00	1.33848	1.33889	1.33809	1.33863	877	0	0
2026.01.16	16:45:00	1.33862	1.33892	1.33776	1.33820	890	0	0
2026.01.16	17:00:00	1.33821	1.33855	1.33803	1.33839	669	0	0
2026.01.16	17:15:00	1.33840	1.33850	1.33803	1.33825	688	0	0
2026.01.16	17:30:00	1.33827	1.33868	1.33785	1.33801	568	0	0
2026.01.16	17:45:00	1.33800	1.33829	1.33764	1.33786	582	0	0
2026.01.16	18:00:00	1.33787	1.33801	1.33736	1.33759	577	0	0
2026.01.16	18:15:00	1.33760	1.33820	1.33747	1.33812	456	0	0
2026.01.16	18:30:00	1.33810	1.33850	1.33799	1.33847	352	0	0
2026.01.16	18:45:00	1.33847	1.33874	1.33796	1.33796	605	0	0
2026.01.16	19:00:00	1.33796	1.33850	1.33769	1.33772	604	0	0
2026.01.16	19:15:00	1.33772	1.33812	1.33758	1.33801	408	0	0
2026.01.16	19:30:00	1.33801	1.33839	1.33779	1.33828	403	0	0
2026.01.16	19:45:00	1.33831	1.33845	1.33806	1.33821	479	0	0
2026.01.16	20:00:00	1.33821	1.33863	1.33813	1.33860	378	0	0
2026.01.16	20:15:00	1.33860	1.33860	1.33821	1.33830	385	0	0
2026.01.16	20:30:00	1.33830	1.33834	1.33789	1.33808	410	0	0
2026.01.16	20:45:00	1.33808	1.33846	1.33798	1.33810	371	0	0
2026.01.16	21:00:00	1.33807	1.33829	1.33796	1.33808	363	0	0
2026.01.16	21:15:00	1.33808	1.33824	1.33780	1.33787	219	0	0
2026.01.16	21:30:00	1.33787	1.33801	1.33748	1.33759	242	0	0
2026.01.16	21:45:00	1.33759	1.33799	1.33747	1.33786	1068	0	0
2026.01.18	22:00:00	1.33496	1.33496	1.33394	1.33416	111	0	77
2026.01.18	22:15:00	1.33417	1.33501	1.33417	1.33498	207	0	48
2026.01.18	22:30:00	1.33498	1.33540	1.33497	1.33539	153	0	40
2026.01.18	22:45:00	1.33540	1.33556	1.33538	1.33553	126	0	19
2026.01.18	23:00:00	1.33571	1.33839	1.33527	1.33754	633	0	0
2026.01.18	23:15:00	1.33754	1.33872	1.33738	1.33844	822	0	0
2026.01.18	23:30:00	1.33844	1.34072	1.33832	1.34013	1050	0	0
2026.01.18	23:45:00	1.34012	1.34040	1.33956	1.34020	823	0	0
2026.01.19	00:00:00	1.34020	1.34039	1.33852	1.33884	1101	0	0
2026.01.19	00:15:00	1.33884	1.33989	1.33825	1.33970	1109	0	0
2026.01.19	00:30:00	1.33971	1.34091	1.33955	1.34084	977	0	0
2026.01.19	00:45:00	1.34082	1.34090	1.34006	1.34009	921	0	0
2026.01.19	01:00:00	1.34007	1.34022	1.33951	1.33964	1013	0	0
2026.01.19	01:15:00	1.33966	1.34030	1.33944	1.33957	867	0	0
2026.01.19	01:30:00	1.33956	1.33977	1.33933	1.33954	675	0	0
2026.01.19	01:45:00	1.33954	1.33976	1.33910	1.33919	665	0	0
2026.01.19	02:00:00	1.33919	1.33935	1.33886	1.33916	790	0	0
2026.01.19	02:15:00	1.33914	1.33918	1.33814	1.33865	624	0	0
2026.01.19	02:30:00	1.33863	1.33892	1.33840	1.33855	666	0	0
2026.01.19	02:45:00	1.33855	1.33871	1.33833	1.33867	552	0	0
2026.01.19	03:00:00	1.33865	1.33895	1.33863	1.33875	489	0	0
2026.01.19	03:15:00	1.33873	1.33902	1.33855	1.33893	609	0	0
2026.01.19	03:30:00	1.33895	1.33911	1.33862	1.33876	584	0	0
2026.01.19	03:45:00	1.33876	1.33919	1.33873	1.33883	461	0	0
2026.01.19	04:00:00	1.33884	1.33922	1.33884	1.33888	461	0	0
2026.01.19	04:15:00	1.33889	1.33935	1.33884	1.33917	437	0	0
2026.01.19	04:30:00	1.33916	1.33934	1.33903	1.33932	334	0	0
2026.01.19	04:45:00	1.33933	1.33966	1.33926	1.33949	559	0	0
2026.01.19	05:00:00	1.33949	1.33989	1.33944	1.33987	478	0	0
2026.01.19	05:15:00	1.33985	1.34059	1.33970	1.34041	535	0	0
2026.01.19	05:30:00	1.34040	1.34048	1.33973	1.33977	514	0	0
2026.01.19	05:45:00	1.33979	1.33987	1.33931	1.33953	579	0	0
2026.01.19	06:00:00	1.33952	1.33981	1.33944	1.33968	435	0	0
2026.01.19	06:15:00	1.33968	1.34007	1.33955	1.33999	412	0	0
2026.01.19	06:30:00	1.33999	1.33999	1.33955	1.33959	423	0	0
2026.01.19	06:45:00	1.33959	1.34013	1.33942	1.33988	463	0	0
2026.01.19	07:00:00	1.33985	1.34099	1.33966	1.34099	1009	0	0
2026.01.19	07:15:00	1.34099	1.34103	1.33998	1.34026	791	0	0
2026.01.19	07:30:00	1.34026	1.34030	1.33854	1.33869	953	0	0
2026.01.19	07:45:00	1.33869	1.33898	1.33843	1.33886	717	0	0
2026.01.19	08:00:00	1.33890	1.33950	1.33871	1.33914	909	0	0
2026.01.19	08:15:00	1.33915	1.33987	1.33905	1.33908	765	0	0
2026.01.19	08:30:00	1.33906	1.34008	1.33899	1.33987	659	0	0
2026.01.19	08:45:00	1.33987	1.34097	1.33977	1.34091	724	0	0
2026.01.19	09:00:00	1.34092	1.34157	1.34033	1.34036	961	0	0
2026.01.19	09:15:00	1.34037	1.34041	1.33906	1.33947	764	0	0
2026.01.19	09:30:00	1.33946	1.34046	1.33922	1.34041	774	0	0
2026.01.19	09:45:00	1.34044	1.34074	1.34023	1.34055	734	0	0
2026.01.19	10:00:00	1.34060	1.34118	1.34055	1.34104	622	0	0
2026.01.19	10:15:00	1.34104	1.34108	1.34051	1.34060	515	0	0
2026.01.19	10:30:00	1.34061	1.34102	1.34054	1.34085	478	0	0
2026.01.19	10:45:00	1.34085	1.34133	1.34072	1.34101	609	0	0
2026.01.19	11:00:00	1.34099	1.34108	1.34039	1.34060	599	0	0
2026.01.19	11:15:00	1.34060	1.34066	1.34033	1.34036	515	0	0
2026.01.19	11:30:00	1.34036	1.34059	1.34019	1.34048	398	0	0
2026.01.19	11:45:00	1.34049	1.34099	1.34043	1.34084	478	0	0
2026.01.19	12:00:00	1.34086	1.34100	1.34046	1.34097	487	0	0
2026.01.19	12:15:00	1.34098	1.34143	1.34090	1.34105	570	0	0
2026.01.19	12:30:00	1.34104	1.34148	1.34075	1.34135	542	0	0
2026.01.19	12:45:00	1.34134	1.34139	1.34052	1.34057	545	0	0
2026.01.19	13:00:00	1.34057	1.34144	1.34056	1.34126	548	0	0
2026.01.19	13:15:00	1.34128	1.34160	1.34108	1.34136	483	0	0
2026.01.19	13:30:00	1.34136	1.34168	1.34122	1.34144	690	0	0
2026.01.19	13:45:00	1.34143	1.34169	1.34121	1.34138	507	0	0
2026.01.19	14:00:00	1.34136	1.34154	1.34120	1.34128	510	0	0
2026.01.19	14:15:00	1.34128	1.34166	1.34104	1.34160	456	0	0
2026.01.19	14:30:00	1.34158	1.34189	1.34133	1.34174	568	0	0
2026.01.19	14:45:00	1.34172	1.34245	1.34166	1.34203	675	0	0
2026.01.19	15:00:00	1.34201	1.34250	1.34185	1.34213	700	0	0
2026.01.19	15:15:00	1.34213	1.34256	1.34205	1.34256	527	0	0
2026.01.19	15:30:00	1.34256	1.34260	1.34222	1.34237	523	0	0
2026.01.19	15:45:00	1.34236	1.34287	1.34206	1.34218	917	0	0
2026.01.19	16:00:00	1.34219	1.34285	1.34204	1.34275	569	0	0
2026.01.19	16:15:00	1.34275	1.34308	1.34246	1.34305	457	0	0
2026.01.19	16:30:00	1.34305	1.34353	1.34280	1.34307	457	0	0
2026.01.19	16:45:00	1.34306	1.34328	1.34268	1.34282	451	0	0
2026.01.19	17:00:00	1.34281	1.34296	1.34262	1.34289	281	0	0
2026.01.19	17:15:00	1.34293	1.34296	1.34272	1.34285	313	0	0
2026.01.19	17:30:00	1.34285	1.34331	1.34285	1.34329	215	0	0
2026.01.19	17:45:00	1.34331	1.34339	1.34267	1.34314	388	0	0
2026.01.19	18:00:00	1.34314	1.34328	1.34308	1.34317	284	0	0
2026.01.19	18:15:00	1.34317	1.34340	1.34315	1.34329	210	0	0
2026.01.19	18:30:00	1.34328	1.34330	1.34297	1.34299	143	0	0
2026.01.19	18:45:00	1.34299	1.34299	1.34264	1.34264	185	0	0
2026.01.19	19:00:00	1.34264	1.34298	1.34264	1.34297	204	0	0
2026.01.19	19:15:00	1.34297	1.34297	1.34274	1.34278	97	0	0
2026.01.19	19:30:00	1.34279	1.34279	1.34256	1.34262	85	0	0
2026.01.19	19:45:00	1.34262	1.34269	1.34254	1.34257	117	0	0
2026.01.19	20:00:00	1.34258	1.34272	1.34248	1.34259	156	0	0
2026.01.19	20:15:00	1.34259	1.34267	1.34247	1.34266	96	0	0
2026.01.19	20:30:00	1.34269	1.34280	1.34263	1.34278	83	0	0
2026.01.19	20:45:00	1.34278	1.34288	1.34268	1.34282	111	0	0
2026.01.19	21:00:00	1.34282	1.34289	1.34260	1.34265	109	0	0
2026.01.19	21:15:00	1.34265	1.34272	1.34237	1.34238	80	0	0
2026.01.19	21:30:00	1.34239	1.34272	1.34225	1.34269	177	0	0
2026.01.19	21:45:00	1.34269	1.34282	1.34251	1.34255	155	0	0
2026.01.19	22:00:00	1.34254	1.34256	1.34247	1.34252	76	0	0
2026.01.19	22:15:00	1.34249	1.34254	1.34246	1.34249	53	0	6
2026.01.19	22:30:00	1.34250	1.34271	1.34250	1.34264	124	0	3
2026.01.19	22:45:00	1.34265	1.34269	1.34247	1.34259	160	0	3
2026.01.19	23:00:00	1.34268	1.34286	1.34205	1.34214	196	0	0
2026.01.19	23:15:00	1.34214	1.34214	1.34189	1.34189	155	0	0
2026.01.19	23:30:00	1.34188	1.34216	1.34176	1.34181	204	0	0
2026.01.19	23:45:00	1.34180	1.34196	1.34167	1.34192	135	0	0
2026.01.20	00:00:00	1.34195	1.34204	1.34150	1.34162	299	0	0
2026.01.20	00:15:00	1.34162	1.34162	1.34138	1.34141	242	0	0
2026.01.20	00:30:00	1.34141	1.34141	1.34100	1.34123	360	0	0
2026.01.20	00:45:00	1.34123	1.34203	1.34123	1.34183	497	0	0
2026.01.20	01:00:00	1.34182	1.34223	1.34179	1.34198	692	0	0
2026.01.20	01:15:00	1.34195	1.34201	1.34163	1.34186	504	0	0
2026.01.20	01:30:00	1.34184	1.34192	1.34159	1.34182	421	0	0
2026.01.20	01:45:00	1.34182	1.34240	1.34168	1.34235	390	0	0
2026.01.20	02:00:00	1.34236	1.34251	1.34207	1.34214	340	0	0
2026.01.20	02:15:00	1.34213	1.34248	1.34197	1.34244	363	0	0
2026.01.20	02:30:00	1.34243	1.34282	1.34235	1.34281	304	0	0
2026.01.20	02:45:00	1.34281	1.34284	1.34238	1.34240	311	0	0
2026.01.20	03:00:00	1.34238	1.34270	1.34231	1.34263	330	0	0
2026.01.20	03:15:00	1.34260	1.34368	1.34260	1.34367	429	0	0
2026.01.20	03:30:00	1.34367	1.34400	1.34342	1.34356	468	0	0
2026.01.20	03:45:00	1.34356	1.34377	1.34333	1.34350	319	0	0
2026.01.20	04:00:00	1.34351	1.34383	1.34350	1.34379	290	0	0
2026.01.20	04:15:00	1.34377	1.34429	1.34368	1.34409	304	0	0
2026.01.20	04:30:00	1.34409	1.34434	1.34380	1.34390	391	0	0
2026.01.20	04:45:00	1.34390	1.34420	1.34366	1.34409	473	0	0
2026.01.20	05:00:00	1.34409	1.34499	1.34405	1.34488	464	0	0
2026.01.20	05:15:00	1.34488	1.34488	1.34444	1.34446	437	0	0
2026.01.20	05:30:00	1.34446	1.34466	1.34434	1.34438	377	0	0
2026.01.20	05:45:00	1.34439	1.34450	1.34409	1.34417	400	0	0
2026.01.20	06:00:00	1.34418	1.34440	1.34396	1.34422	416	0	0
2026.01.20	06:15:00	1.34423	1.34430	1.34337	1.34351	606	0	0
2026.01.20	06:30:00	1.34348	1.34380	1.34327	1.34344	578	0	0
2026.01.20	06:45:00	1.34344	1.34368	1.34316	1.34353	549	0	0
2026.01.20	07:00:00	1.34350	1.34353	1.34259	1.34336	955	0	0
2026.01.20	07:15:00	1.34335	1.34499	1.34328	1.34463	1008	0	0
2026.01.20	07:30:00	1.34463	1.34827	1.34458	1.34768	1546	0	0
2026.01.20	07:45:00	1.34764	1.34801	1.34706	1.34750	1365	0	0
2026.01.20	08:00:00	1.34751	1.34916	1.34746	1.34904	1582	0	0
2026.01.20	08:15:00	1.34906	1.34908	1.34745	1.34788	1359	0	0
2026.01.20	08:30:00	1.34788	1.34906	1.34782	1.34797	1679	0	0
2026.01.20	08:45:00	1.34800	1.34896	1.34777	1.34784	1474	0	0
2026.01.20	09:00:00	1.34785	1.34892	1.34745	1.34750	1510	0	0
2026.01.20	09:15:00	1.34749	1.34815	1.34716	1.34814	1272	0	0
2026.01.20	09:30:00	1.34815	1.34859	1.34744	1.34756	1120	0	0
2026.01.20	09:45:00	1.34758	1.34760	1.34702	1.34750	929	0	0
2026.01.20	10:00:00	1.34750	1.34784	1.34673	1.34691	1227	0	0
2026.01.20	10:15:00	1.34693	1.34775	1.34645	1.34773	1187	0	0
